Listing ID,Employee Name,Client Name,Date of Transaction,Status,Final Price,Agent Fee Percentage
7441928500,"Miller, Danielle","Clark, Debbie",2022-01-09,pending sale,,
7441928500,"Miller, Danielle",,2022-02-06,relisted,,
8227157043,"Sims, Roberto","David, Miranda",2022-03-15,pending sale,,
8227157043,"Sims, Roberto",,2022-03-24,relisted,,
7012686955,"Simpson, Christina","Reed, Jasmine",2023-05-12,pending rental,,
7012686955,"Simpson, Christina","Reed, Jasmine",2023-06-05,rented,5092.88,100
4712004160,"Marshall, Nicole","Williams, Paul",2022-04-23,pending rental,,
4712004160,"Marshall, Nicole","Williams, Paul",2022-05-13,rented,2921.61,100
3791279945,"Fry, Joseph","Knight, Samantha",2022-11-04,pending rental,,
3791279945,"Fry, Joseph",,2022-11-12,relisted,,
3174946081,"Meyer, Valerie","Donovan, Rodney",2022-12-18,pending sale,,
3174946081,"Meyer, Valerie","Donovan, Rodney",2022-12-19,sold,1800508.78,4.918810143588795
2320932403,"Gonzales, Catherine","Long, Scott",2021-09-20,pending rental,,
2320932403,"Gonzales, Catherine","Long, Scott",2021-10-11,rented,5585.54,100
1320913399,"Smith, Joshua","Campbell, Carlos",2021-08-10,pending sale,,
1320913399,"Smith, Joshua","Campbell, Carlos",2021-09-02,sold,1057270.98,4.892823418018284
8647030983,"Norris, Joshua","Klein, Julie",2022-04-13,pending rental,,
8647030983,"Norris, Joshua",,2022-04-27,relisted,,
8938289084,"Marshall, Nicole","Sweeney, Michael",2022-11-04,pending rental,,
8938289084,"Marshall, Nicole","Sweeney, Michael",2022-11-24,rented,4433.95,100
9604207066,"Greene, Courtney","Miller, Michael",2021-07-23,pending rental,,
9604207066,"Greene, Courtney",,2021-08-19,relisted,,
9705806088,"Brennan, Lindsay","Garcia, Mallory",2022-07-10,pending sale,,
9705806088,"Brennan, Lindsay","Garcia, Mallory",2022-08-02,sold,1787333.02,5.811539656722997
4681441447,"Paul, Ashley","Rogers, Heather",2023-01-12,pending sale,,
4681441447,"Paul, Ashley","Rogers, Heather",2023-01-13,sold,1819336.36,5.065020921075589
8254391187,"Vargas, Leah","James, Sonia",2021-11-25,pending rental,,
8254391187,"Vargas, Leah",,2021-12-16,relisted,,
6928636790,"Collier, James","Carrillo, Samuel",2022-03-11,pending rental,,
6928636790,"Collier, James",,2022-03-31,relisted,,
3574396897,"Grant, Douglas","Stevens, Miguel",2021-07-25,pending rental,,
3574396897,"Grant, Douglas","Stevens, Miguel",2021-08-15,rented,4595.68,100
3327304730,"Coffey, Patrick","Roberson, Carlos",2022-02-05,pending rental,,
3327304730,"Coffey, Patrick","Roberson, Carlos",2022-02-07,rented,3004.35,100
9632905212,"Brown, John","Mcmahon, Thomas",2023-06-19,pending rental,,
9632905212,"Brown, John",,2023-07-11,relisted,,
9334227908,"Cox, Kathleen","Salazar, Jerry",2021-12-13,pending rental,,
9334227908,"Cox, Kathleen","Salazar, Jerry",2022-01-08,rented,4131.39,100
2146271588,"Sims, Roberto","Rich, David",2022-08-17,pending rental,,
2146271588,"Sims, Roberto",,2022-09-06,relisted,,
4714470621,"Barrett, Joy","Armstrong, Makayla",2022-09-09,pending rental,,
4714470621,"Barrett, Joy","Armstrong, Makayla",2022-10-02,rented,4568.37,100
6326617851,"Olsen, Ann","Griffin, Kevin",2023-06-16,pending sale,,
6326617851,"Olsen, Ann",,2023-07-11,relisted,,
4913201234,"Bright, Robert","Wilcox, Timothy",2023-05-22,pending sale,,
4913201234,"Bright, Robert","Wilcox, Timothy",2023-05-28,sold,234756.29,4.466919944416588
5245217836,"Coffey, Patrick","Mitchell, Thomas",2022-03-25,pending sale,,
5245217836,"Coffey, Patrick","Mitchell, Thomas",2022-04-21,sold,220466.64,4.366436355850057
6180020803,"Campbell, Christopher","Hansen, Jennifer",2023-09-16,pending sale,,
6180020803,"Campbell, Christopher",,2023-10-16,relisted,,
9400569453,"Lewis, Kara","Bowen, Eric",2023-04-17,pending sale,,
9400569453,"Lewis, Kara",,2023-04-27,relisted,,
5189555112,"Olsen, Ann","Mack, Jennifer",2021-11-19,pending rental,,
5189555112,"Olsen, Ann",,2021-12-11,relisted,,
9337121057,"Koch, Luis","Kent, Laura",2021-10-03,pending sale,,
9337121057,"Koch, Luis","Kent, Laura",2021-10-06,sold,554109.13,4.228322474824813
2860731526,"Watson, Samantha","Johnson, Keith",2022-10-12,pending rental,,
2860731526,"Watson, Samantha",,2022-10-17,relisted,,
4649857187,"Cruz, Connie","Marsh, Cathy",2021-12-06,pending rental,,
4649857187,"Cruz, Connie",,2022-01-02,relisted,,
6048368377,"Miller, Alejandro","Arellano, Annette",2023-07-07,pending sale,,
6048368377,"Miller, Alejandro",,2023-08-05,relisted,,
8635756301,"Garcia, Craig","Johnson, Kathryn",2021-10-17,pending sale,,
8635756301,"Garcia, Craig","Johnson, Kathryn",2021-11-06,sold,829198.04,4.174334453529058
2949392498,"Brennan, Lindsay","Rose, Angela",2022-08-03,pending rental,,
2949392498,"Brennan, Lindsay","Rose, Angela",2022-08-24,rented,4503.32,100
8008030571,"Davis, Craig","Olson, Brenda",2024-02-09,pending sale,,
8008030571,"Davis, Craig","Olson, Brenda",2024-03-03,sold,544768.89,5.202558869689164
9635270431,"Obrien, Stephanie","Martinez, Melanie",2021-09-06,pending rental,,
9635270431,"Obrien, Stephanie","Martinez, Melanie",2021-09-23,rented,3616.48,100
2404460656,"Klein, Brian","Smith, David",2022-01-22,pending rental,,
2404460656,"Klein, Brian","Smith, David",2022-02-19,rented,4797.92,100
3207936787,"Barrett, Joy","Winters, Rebecca",2021-06-14,pending rental,,
3207936787,"Barrett, Joy",,2021-07-04,relisted,,
5337257872,"Howard, Katherine","Webb, Terri",2021-09-12,pending rental,,
5337257872,"Howard, Katherine",,2021-10-08,relisted,,
6131552945,"Lee, Melissa","Ochoa, Maria",2024-04-11,pending rental,,
6131552945,"Lee, Melissa","Ochoa, Maria",2024-05-08,rented,5749.12,100
7541726157,"Smith, Joshua","Anderson, Jacob",2021-11-25,pending rental,,
7541726157,"Smith, Joshua","Anderson, Jacob",2021-12-08,rented,4535.2,100
1289207814,"Andrews, Faith","Dixon, Nancy",2022-04-15,pending rental,,
1289207814,"Andrews, Faith",,2022-04-24,relisted,,
9595917426,"Watson, Samantha","Solomon, Kenneth",2022-07-31,pending rental,,
9595917426,"Watson, Samantha",,2022-08-03,relisted,,
6448979917,"Greene, Courtney","Haley, Vanessa",2021-10-16,pending sale,,
6448979917,"Greene, Courtney","Haley, Vanessa",2021-11-12,sold,932224.84,4.4121554883379375
1796942132,"Wise, David","Johnson, Mike",2021-05-07,pending sale,,
1796942132,"Wise, David",,2021-05-28,relisted,,
1813452304,"Munoz, Paul","Miller, Lori",2022-06-23,pending sale,,
1813452304,"Munoz, Paul",,2022-07-18,relisted,,
7744341483,"Vaughan, Robert","Cervantes, Kristin",2021-08-19,pending rental,,
7744341483,"Vaughan, Robert","Cervantes, Kristin",2021-09-08,rented,4636.6,100
2071853376,"Watson, Anthony","Jackson, Brian",2024-01-09,pending sale,,
2071853376,"Watson, Anthony",,2024-02-06,relisted,,
6863295379,"Mcgrath, Alison","Rios, Antonio",2022-10-27,pending rental,,
6863295379,"Mcgrath, Alison",,2022-11-10,relisted,,
9472771952,"Shaw, Thomas","Davis, Mary",2023-01-28,pending rental,,
9472771952,"Shaw, Thomas","Davis, Mary",2023-02-23,rented,3436.42,100
2096610836,"Willis, Stephanie","Kline, Curtis",2022-07-16,pending rental,,
2096610836,"Willis, Stephanie","Kline, Curtis",2022-07-21,rented,3129.49,100
1634743933,"Coleman, Katherine","Carlson, Alexis",2021-07-04,pending rental,,
1634743933,"Coleman, Katherine","Carlson, Alexis",2021-07-25,rented,4479.96,100
8642492655,"Olson, Andrea","Saunders, Allison",2024-01-26,pending rental,,
8642492655,"Olson, Andrea","Saunders, Allison",2024-02-09,rented,2501.31,100
8264718739,"Garcia, Craig","Mueller, William",2024-01-12,pending rental,,
8264718739,"Garcia, Craig","Mueller, William",2024-01-31,rented,3514.07,100
1642226071,"Dodson, Rhonda","Peterson, Justin",2023-11-07,pending sale,,
1642226071,"Dodson, Rhonda",,2023-12-03,relisted,,
5533256287,"Brown, John","Warner, Bryan",2024-04-13,pending sale,,
5533256287,"Brown, John",,2024-04-30,relisted,,
8531781948,"Ross, Molly","Smith, Michael",2022-06-30,pending sale,,
8531781948,"Ross, Molly","Smith, Michael",2022-07-12,sold,1273264.34,3.063950088769199
2181542422,"Fletcher, Margaret","Obrien, Linda",2024-01-24,pending rental,,
2181542422,"Fletcher, Margaret","Obrien, Linda",2024-01-31,rented,4799.77,100
3593174986,"Bright, Robert","Davidson, Brett",2022-01-17,pending sale,,
3593174986,"Bright, Robert",,2022-01-25,relisted,,
7904022435,"Cordova, Virginia","Lewis, Sheena",2024-01-02,pending sale,,
7904022435,"Cordova, Virginia",,2024-01-09,relisted,,
6102532353,"Willis, Stephanie","Evans, Erik",2022-11-20,pending rental,,
6102532353,"Willis, Stephanie","Evans, Erik",2022-12-14,rented,5087.79,100
6160532197,"Patton, Colton","Davis, Jamie",2023-06-11,pending sale,,
6160532197,"Patton, Colton","Davis, Jamie",2023-06-26,sold,1530342.86,3.1052051269410157
7669254005,"Howard, Katherine","Jones, Amy",2022-07-12,pending sale,,
7669254005,"Howard, Katherine","Jones, Amy",2022-07-14,sold,1689436.92,5.757626974731452
6485997435,"Cameron, Katie","Austin, Julie",2021-10-04,pending rental,,
6485997435,"Cameron, Katie","Austin, Julie",2021-10-15,rented,4722.11,100
5397326806,"Olsen, Ann","Kelly, Rebecca",2023-11-23,pending rental,,
5397326806,"Olsen, Ann",,2023-12-07,relisted,,
7399082001,"Cruz, Connie","Young, Amy",2022-10-20,pending sale,,
7399082001,"Cruz, Connie","Young, Amy",2022-10-24,sold,322529.01,3.501755752649018
5445157160,"Turner, Cynthia","Velazquez, Malik",2022-09-19,pending rental,,
5445157160,"Turner, Cynthia",,2022-10-19,relisted,,
7052372344,"Morse, Randy","Martin, John",2022-06-02,pending rental,,
7052372344,"Morse, Randy",,2022-06-10,relisted,,
6236816158,"Thomas, Kenneth","Young, Scott",2022-10-01,pending sale,,
6236816158,"Thomas, Kenneth",,2022-10-27,relisted,,
9163730756,"Jones, Sarah","Watkins, Robert",2021-12-05,pending rental,,
9163730756,"Jones, Sarah",,2021-12-16,relisted,,
3933187207,"Wood, Maria","Vaughan, Antonio",2021-06-23,pending rental,,
3933187207,"Wood, Maria","Vaughan, Antonio",2021-07-04,rented,4588.08,100
4152270595,"Miller, Danielle","Cox, Megan",2024-01-16,pending sale,,
4152270595,"Miller, Danielle","Cox, Megan",2024-02-04,sold,1560552.47,3.58394037466687
4156630709,"Barrett, Joy","Williams, Corey",2023-06-02,pending rental,,
4156630709,"Barrett, Joy",,2023-06-24,relisted,,
7086086906,"Munoz, Paul","Berry, Kyle",2022-03-03,pending sale,,
7086086906,"Munoz, Paul",,2022-03-04,relisted,,
2475530888,"Frye, Angela","Johnson, Timothy",2021-06-10,pending rental,,
2475530888,"Frye, Angela",,2021-06-23,relisted,,
9451490804,"Zimmerman, Melissa","Wells, Heather",2022-08-03,pending rental,,
9451490804,"Zimmerman, Melissa",,2022-08-28,relisted,,
1458560916,"Skinner, Aaron","Martin, Kelli",2022-03-22,pending rental,,
1458560916,"Skinner, Aaron",,2022-04-06,relisted,,
2565546687,"Barrett, Joy","Bailey, Anthony",2022-03-04,pending sale,,
2565546687,"Barrett, Joy",,2022-03-08,relisted,,
4309941784,"Andrews, Faith","Jackson, Sandra",2024-05-02,pending sale,,
4309941784,"Andrews, Faith",,2024-05-15,relisted,,
3350374273,"Gray, Christina","Hampton, Paul",2021-12-06,pending rental,,
3350374273,"Gray, Christina","Hampton, Paul",2021-12-15,rented,2864.57,100
5897068006,"Greene, Courtney","Ruiz, Debbie",2023-09-24,pending rental,,
5897068006,"Greene, Courtney",,2023-10-09,relisted,,
2421873241,"Willis, Stephanie","Daniels, Victor",2023-09-27,pending rental,,
2421873241,"Willis, Stephanie",,2023-10-27,relisted,,
3454660187,"Shaffer, Jacqueline","Watts, Jamie",2021-06-18,pending sale,,
3454660187,"Shaffer, Jacqueline",,2021-07-08,relisted,,
8928807551,"Obrien, Stephanie","Smith, Brian",2021-05-07,pending sale,,
8928807551,"Obrien, Stephanie",,2021-05-22,relisted,,
9916379765,"Diaz, Bianca","Campbell, Jason",2021-05-17,pending rental,,
9916379765,"Diaz, Bianca","Campbell, Jason",2021-05-23,rented,4345.03,100
5348639386,"Zimmerman, Melissa","Krueger, Brian",2021-12-28,pending rental,,
5348639386,"Zimmerman, Melissa","Krueger, Brian",2022-01-06,rented,5499.16,100
5845305403,"Wilcox, Frank","Martinez, Kimberly",2023-03-31,pending sale,,
5845305403,"Wilcox, Frank",,2023-04-29,relisted,,
4884950065,"Campos, Michael","Owens, Bryan",2022-05-16,pending rental,,
4884950065,"Campos, Michael",,2022-05-22,relisted,,
1370371856,"Fry, Joseph","Green, Susan",2022-03-21,pending rental,,
1370371856,"Fry, Joseph","Green, Susan",2022-03-25,rented,5363.89,100
8794975961,"Holland, Kristy","Glover, Cynthia",2022-09-16,pending rental,,
8794975961,"Holland, Kristy",,2022-10-06,relisted,,
8388716767,"Hopkins, Andrew","Valentine, Michelle",2022-07-27,pending rental,,
8388716767,"Hopkins, Andrew","Valentine, Michelle",2022-08-06,rented,2601.94,100
3090941357,"Romero, Diane","Hebert, Deborah",2021-12-21,pending rental,,
3090941357,"Romero, Diane","Hebert, Deborah",2021-12-23,rented,2445.53,100
2563876087,"Patton, Colton","Phillips, Antonio",2022-08-13,pending rental,,
2563876087,"Patton, Colton","Phillips, Antonio",2022-09-01,rented,1840.65,100
8946453342,"Greene, Courtney","Aguilar, James",2021-09-09,pending sale,,
8946453342,"Greene, Courtney","Aguilar, James",2021-09-24,sold,1104324.57,5.035925429017519
4199222427,"Vargas, Leah","Scott, Erica",2021-05-29,pending sale,,
4199222427,"Vargas, Leah","Scott, Erica",2021-06-08,sold,1888543.73,3.8585416495738514
3173191529,"Norris, Joshua","Johnson, Timothy",2022-08-29,pending sale,,
3173191529,"Norris, Joshua",,2022-09-20,relisted,,
1735719706,"Cordova, Virginia","Torres, Robert",2022-05-11,pending sale,,
1735719706,"Cordova, Virginia",,2022-05-16,relisted,,
1704222638,"Murillo, Lydia","Gallagher, Wanda",2022-03-06,pending rental,,
1704222638,"Murillo, Lydia",,2022-04-05,relisted,,
6055596240,"Brennan, Lindsay","Stevens, Miguel",2022-07-24,pending sale,,
6055596240,"Brennan, Lindsay",,2022-08-17,relisted,,
8057047943,"Munoz, Paul","Zhang, Colin",2021-05-21,pending rental,,
8057047943,"Munoz, Paul",,2021-05-28,relisted,,
3567316556,"Mccann, Wendy","Cole, Audrey",2023-12-14,pending sale,,
3567316556,"Mccann, Wendy","Cole, Audrey",2023-12-30,sold,1645038.75,4.3008580148896085
8484370634,"Zimmerman, Melissa","Collins, Rose",2023-01-14,pending rental,,
8484370634,"Zimmerman, Melissa","Collins, Rose",2023-02-01,rented,4659.44,100
2096762086,"Evans, Teresa","Ramirez, Johnny",2021-10-25,pending rental,,
2096762086,"Evans, Teresa","Ramirez, Johnny",2021-11-04,rented,2373.02,100
8998965306,"Anderson, Joseph","Craig, James",2022-04-01,pending rental,,
8998965306,"Anderson, Joseph","Craig, James",2022-04-20,rented,3062.9,100
7532206358,"Romero, Diane","Ellis, Heather",2023-02-07,pending sale,,
7532206358,"Romero, Diane",,2023-02-16,relisted,,
4898471763,"Adams, Ashley","Williamson, Tyrone",2023-06-13,pending rental,,
4898471763,"Adams, Ashley","Williamson, Tyrone",2023-06-15,rented,2887.64,100
4094791598,"Parker, Stephanie","Lindsey, Stephanie",2023-09-10,pending rental,,
4094791598,"Parker, Stephanie","Lindsey, Stephanie",2023-10-08,rented,5237.65,100
5721556025,"Hodges, Patrick","Haney, Tracey",2021-11-23,pending rental,,
5721556025,"Hodges, Patrick","Haney, Tracey",2021-11-26,rented,4601.18,100
6148684412,"Brennan, Lindsay","Ramsey, Linda",2023-11-04,pending rental,,
6148684412,"Brennan, Lindsay",,2023-11-17,relisted,,
3415749806,"Klein, Brian","Washington, Maurice",2022-06-30,pending rental,,
3415749806,"Klein, Brian",,2022-07-28,relisted,,
4888001097,"Moore, Robert","Solomon, Kenneth",2021-10-24,pending rental,,
4888001097,"Moore, Robert",,2021-11-08,relisted,,
8667591892,"Garcia, Christopher","Parker, Brandy",2022-10-29,pending rental,,
8667591892,"Garcia, Christopher",,2022-10-31,relisted,,
9461816986,"Fletcher, Margaret","Patterson, Kelsey",2022-04-30,pending rental,,
9461816986,"Fletcher, Margaret","Patterson, Kelsey",2022-05-16,rented,5151.67,100
8274814769,"Koch, Luis","Hart, Bradley",2022-07-17,pending rental,,
8274814769,"Koch, Luis","Hart, Bradley",2022-08-15,rented,5244.38,100
6163369496,"Kane, Diana","Gill, Melissa",2021-07-14,pending rental,,
6163369496,"Kane, Diana","Gill, Melissa",2021-07-31,rented,1852.47,100
4096999305,"Collier, James","Douglas, Beth",2021-11-30,pending sale,,
4096999305,"Collier, James",,2021-12-26,relisted,,
5118725567,"White, Gregory","Carroll, Thomas",2022-12-07,pending sale,,
5118725567,"White, Gregory",,2022-12-19,relisted,,
6590088886,"Willis, Stephanie","Frey, Daniel",2023-02-14,pending rental,,
6590088886,"Willis, Stephanie",,2023-02-18,relisted,,
8643520721,"Leon, Patrick","Douglas, Beth",2022-10-23,pending rental,,
8643520721,"Leon, Patrick","Douglas, Beth",2022-10-28,rented,4401.26,100
7659844609,"Galvan, Alyssa","Williams, Ashley",2022-06-15,pending rental,,
7659844609,"Galvan, Alyssa",,2022-06-20,relisted,,
5520257252,"Watson, Samantha","Cole, Audrey",2023-03-02,pending sale,,
5520257252,"Watson, Samantha",,2023-03-22,relisted,,
7636896319,"Koch, Luis","Smith, Peter",2022-11-09,pending rental,,
7636896319,"Koch, Luis","Smith, Peter",2022-11-23,rented,3014.61,100
1180932655,"Cameron, Katie","Marsh, Cathy",2022-09-10,pending sale,,
1180932655,"Cameron, Katie",,2022-09-17,relisted,,
4322236926,"Klein, Brian","Kane, Oscar",2021-10-22,pending sale,,
4322236926,"Klein, Brian","Kane, Oscar",2021-11-06,sold,481764.97,3.6393001320133083
8242605513,"Grant, Douglas","Henry, Kevin",2023-06-30,pending sale,,
8242605513,"Grant, Douglas",,2023-07-02,relisted,,
6254376094,"Vaughan, Robert","Alvarez, Tyler",2022-08-11,pending rental,,
6254376094,"Vaughan, Robert","Alvarez, Tyler",2022-08-28,rented,2415.52,100
3726777189,"Evans, Teresa","Fox, Rhonda",2021-09-14,pending rental,,
3726777189,"Evans, Teresa",,2021-10-08,relisted,,
1564128999,"Cameron, Katie","Woods, Lisa",2021-06-09,pending sale,,
1564128999,"Cameron, Katie",,2021-06-19,relisted,,
2626894924,"Wilcox, Frank","Santos, Matthew",2022-03-05,pending sale,,
2626894924,"Wilcox, Frank",,2022-03-17,relisted,,
5385512932,"Smith, Joshua","Terrell, Joseph",2023-10-22,pending sale,,
5385512932,"Smith, Joshua","Terrell, Joseph",2023-11-13,sold,2219730.85,5.940758952422473
1062087101,"Mcguire, Jeanette","Jackson, Christopher",2022-03-12,pending sale,,
1062087101,"Mcguire, Jeanette","Jackson, Christopher",2022-04-09,sold,1045523.32,4.5082183830163665
3178423875,"Wood, Katelyn","Wiggins, Michael",2022-10-01,pending sale,,
3178423875,"Wood, Katelyn","Wiggins, Michael",2022-10-13,sold,130717.58,4.736056879415062
4213796670,"Wheeler, Michelle","Conley, Alexander",2022-11-04,pending rental,,
4213796670,"Wheeler, Michelle","Conley, Alexander",2022-11-09,rented,5005.81,100
9620497153,"Gray, Christina","Bernard, Marvin",2021-05-19,pending sale,,
9620497153,"Gray, Christina",,2021-06-07,relisted,,
5392126007,"Clements, Derek","Davis, Latoya",2021-11-01,pending rental,,
5392126007,"Clements, Derek",,2021-11-16,relisted,,
2967956936,"Lopez, Katherine","Wise, Corey",2023-12-13,pending rental,,
2967956936,"Lopez, Katherine",,2024-01-10,relisted,,
1455107411,"Gibbs, Anthony","Gill, Jacob",2022-04-30,pending sale,,
1455107411,"Gibbs, Anthony","Gill, Jacob",2022-05-23,sold,1368965.62,5.155997259577967
7022168520,"Garcia, Christopher","Jones, Andrew",2023-01-17,pending rental,,
7022168520,"Garcia, Christopher",,2023-02-11,relisted,,
7202971186,"Patton, Colton","Young, Matthew",2023-05-24,pending rental,,
7202971186,"Patton, Colton",,2023-06-12,relisted,,
9485261510,"Gonzales, Catherine","Miller, Dominique",2022-12-22,pending sale,,
9485261510,"Gonzales, Catherine",,2023-01-07,relisted,,
4386734879,"Hopkins, Andrew","Taylor, Carolyn",2024-03-04,pending sale,,
4386734879,"Hopkins, Andrew",,2024-03-20,relisted,,
9585852719,"Smith, Joshua","Juarez, Sonia",2022-08-30,pending sale,,
9585852719,"Smith, Joshua",,2022-09-25,relisted,,
7115685039,"Garcia, Craig","Baker, Bridget",2023-06-25,pending sale,,
7115685039,"Garcia, Craig",,2023-06-30,relisted,,
5902766314,"Bright, Robert","Santos, Matthew",2021-12-02,pending rental,,
5902766314,"Bright, Robert",,2022-01-01,relisted,,
7628230772,"Jones, Sarah","Wright, Tony",2023-04-28,pending sale,,
7628230772,"Jones, Sarah",,2023-05-22,relisted,,
3559180696,"White, Gregory","Ray, David",2022-04-14,pending rental,,
3559180696,"White, Gregory",,2022-05-05,relisted,,
4300647569,"Grant, Douglas","Hernandez, Jerry",2021-12-02,pending rental,,
4300647569,"Grant, Douglas",,2021-12-09,relisted,,
3075843227,"Vargas, Leah","Miller, Krystal",2022-08-17,pending rental,,
3075843227,"Vargas, Leah","Miller, Krystal",2022-08-20,rented,1777.49,100
9937843644,"Brennan, Lindsay","Davidson, Steven",2022-06-04,pending sale,,
9937843644,"Brennan, Lindsay","Davidson, Steven",2022-07-04,sold,1195916.46,5.621578201470367
7448176799,"Pham, Karen","Long, Scott",2021-06-14,pending sale,,
7448176799,"Pham, Karen","Long, Scott",2021-07-07,sold,257430.61,3.367716984035794
3698772938,"Wilcox, Frank","Mccoy, Jack",2024-02-14,pending rental,,
3698772938,"Wilcox, Frank","Mccoy, Jack",2024-02-17,rented,1846.15,100
3399162978,"Moore, Robert","Stokes, Savannah",2022-08-01,pending rental,,
3399162978,"Moore, Robert",,2022-08-20,relisted,,
6395196681,"Adams, Ashley","Tapia, Jeffrey",2023-04-06,pending rental,,
6395196681,"Adams, Ashley","Tapia, Jeffrey",2023-04-11,rented,3780.87,100
3552218571,"Rios, Mary","Vega, Max",2021-05-13,pending rental,,
3552218571,"Rios, Mary",,2021-05-14,relisted,,
9850153889,"Patton, Colton","Robinson, Jose",2022-12-18,pending sale,,
9850153889,"Patton, Colton","Robinson, Jose",2022-12-27,sold,668256.9,3.955628576933716
9891608773,"Erickson, Dakota","Waters, Michael",2023-12-19,pending sale,,
9891608773,"Erickson, Dakota","Waters, Michael",2024-01-18,sold,1579087.94,4.527745798513637
6294540070,"Holland, Kristy","Green, James",2022-09-06,pending rental,,
6294540070,"Holland, Kristy","Green, James",2022-09-23,rented,4371.36,100
4222898944,"Patton, Colton","Guerrero, Lori",2022-12-19,pending rental,,
4222898944,"Patton, Colton","Guerrero, Lori",2022-12-23,rented,4149.65,100
2666210575,"Brown, Ryan","Daniels, Lauren",2023-01-12,pending sale,,
2666210575,"Brown, Ryan",,2023-01-25,relisted,,
8109948707,"Meyer, Valerie","Hopkins, James",2021-07-23,pending sale,,
8109948707,"Meyer, Valerie",,2021-08-14,relisted,,
2028244296,"Cruz, Pamela","Gonzales, Jennifer",2023-04-02,pending sale,,
2028244296,"Cruz, Pamela","Gonzales, Jennifer",2023-04-08,sold,1022908.32,3.9346933136841695
1114687388,"Williams, Kristy","White, Julie",2021-08-02,pending rental,,
1114687388,"Williams, Kristy",,2021-08-05,relisted,,
7249012710,"Watson, Samantha","Barrett, Tina",2021-06-17,pending sale,,
7249012710,"Watson, Samantha",,2021-07-17,relisted,,
5394520570,"Morse, Randy","Bennett, Stephanie",2021-09-03,pending sale,,
5394520570,"Morse, Randy","Bennett, Stephanie",2021-09-24,sold,861101.87,3.516736939160518
4351724323,"Garrett, Raymond","Burton, Miguel",2022-12-02,pending rental,,
4351724323,"Garrett, Raymond","Burton, Miguel",2022-12-03,rented,2141.42,100
6317713508,"Garrett, Raymond","Sanchez, Madison",2023-02-21,pending rental,,
6317713508,"Garrett, Raymond","Sanchez, Madison",2023-02-25,rented,2970.15,100
6634721589,"Mcgrath, Alison","Jordan, Gina",2023-03-13,pending rental,,
6634721589,"Mcgrath, Alison","Jordan, Gina",2023-04-04,rented,4674.6,100
2352332348,"Brown, John","Glover, Cynthia",2021-08-07,pending rental,,
2352332348,"Brown, John","Glover, Cynthia",2021-08-21,rented,3777.9,100
2409144820,"Gibbs, Anthony","Brown, Robert",2023-09-14,pending rental,,
2409144820,"Gibbs, Anthony","Brown, Robert",2023-09-27,rented,3264.33,100
4752762582,"Williams, Kristy","David, Matthew",2024-04-27,pending rental,,
4752762582,"Williams, Kristy",,2024-04-28,relisted,,
4668911110,"Grant, Douglas","Mora, Andrea",2021-08-20,pending sale,,
4668911110,"Grant, Douglas","Mora, Andrea",2021-08-31,sold,1926107.36,5.210824993600914
7620835921,"Bright, Robert","Campbell, Sean",2021-09-11,pending rental,,
7620835921,"Bright, Robert",,2021-09-29,relisted,,
1856880855,"Klein, Brian","Cardenas, Luke",2022-09-23,pending rental,,
1856880855,"Klein, Brian","Cardenas, Luke",2022-10-20,rented,4032.62,100
7803417855,"Roman, Gabriela","Carter, Olivia",2021-08-25,pending rental,,
7803417855,"Roman, Gabriela","Carter, Olivia",2021-09-02,rented,5067.66,100
6518644164,"Barry, Megan","Robinson, Madison",2021-08-12,pending rental,,
6518644164,"Barry, Megan","Robinson, Madison",2021-09-08,rented,3640.66,100
2719514355,"Hopkins, Andrew","Thomas, Christopher",2021-12-25,pending sale,,
2719514355,"Hopkins, Andrew","Thomas, Christopher",2022-01-24,sold,1183415.68,4.145807871632118
2552501932,"Barrett, Joy","Duncan, Karen",2023-06-15,pending sale,,
2552501932,"Barrett, Joy",,2023-06-18,relisted,,
1795371020,"Watson, Anthony","Webster, Jerry",2021-07-25,pending sale,,
1795371020,"Watson, Anthony",,2021-07-26,relisted,,
7027018998,"Obrien, Stephanie","Thompson, Allison",2023-04-23,pending sale,,
7027018998,"Obrien, Stephanie","Thompson, Allison",2023-05-13,sold,1837490.87,5.474975547126705
7311052087,"Brennan, Lindsay","Griffin, Amber",2021-09-08,pending rental,,
7311052087,"Brennan, Lindsay","Griffin, Amber",2021-10-08,rented,1621.26,100
8620726630,"Wood, Katelyn","Owens, Stephen",2023-04-08,pending rental,,
8620726630,"Wood, Katelyn",,2023-04-23,relisted,,
4988366464,"Murillo, Lydia","Cardenas, Nicholas",2023-05-16,pending sale,,
4988366464,"Murillo, Lydia","Cardenas, Nicholas",2023-06-01,sold,518098.97,4.286623201512036
4446619813,"Zimmerman, Melissa","Donovan, Rodney",2023-08-20,pending sale,,
4446619813,"Zimmerman, Melissa","Donovan, Rodney",2023-09-08,sold,1338196.0,4.219352377756243
9626526697,"Simpson, Christina","Hart, Brandon",2021-09-15,pending sale,,
9626526697,"Simpson, Christina","Hart, Brandon",2021-09-27,sold,1519330.62,4.745432904738456
8275644902,"Roman, Gabriela","King, Anne",2022-06-13,pending rental,,
8275644902,"Roman, Gabriela","King, Anne",2022-06-28,rented,1762.01,100
1708849163,"Leon, Patrick","Miller, Suzanne",2022-06-24,pending sale,,
1708849163,"Leon, Patrick","Miller, Suzanne",2022-07-13,sold,883108.94,4.222864997184037
